hour,updated_type,updated_subtype,latitude_bin,longitude_bin,alert_count
19:00,Hazard,On Shoulder,41.88,-87.74,1
19:00,Hazard,On Shoulder,41.88,-87.72,1
19:00,Hazard,On Shoulder,41.88,-87.7,103
19:00,Hazard,On Shoulder,41.88,-87.69,100
19:00,Hazard,On Shoulder,41.88,-87.68,113
19:00,Hazard,On Shoulder,41.88,-87.67,128
19:00,Hazard,On Shoulder,41.88,-87.66,127
19:00,Hazard,On Shoulder,41.88,-87.65,169
19:00,Hazard,On Shoulder,41.88,-87.64,40
19:00,Hazard,On Shoulder,41.88,-87.63,10
19:00,Hazard,On Shoulder,41.88,-87.62,47
19:00,Hazard,On Shoulder,41.88,-87.61,5
19:00,Hazard,On Shoulder,41.89,-87.77,1
19:00,Hazard,On Shoulder,41.89,-87.75,1
19:00,Hazard,On Shoulder,41.89,-87.73,1
19:00,Hazard,On Shoulder,41.89,-87.7,5
19:00,Hazard,On Shoulder,41.89,-87.69,1
19:00,Hazard,On Shoulder,41.89,-87.68,1
19:00,Hazard,On Shoulder,41.89,-87.66,35
19:00,Hazard,On Shoulder,41.89,-87.65,158
19:00,Hazard,On Shoulder,41.89,-87.64,17
19:00,Hazard,On Shoulder,41.89,-87.63,6
19:00,Hazard,On Shoulder,41.89,-87.62,12
19:00,Hazard,On Shoulder,41.89,-87.61,36
19:00,Hazard,On Shoulder,41.9,-87.76,1
19:00,Hazard,On Shoulder,41.9,-87.74,1
19:00,Hazard,On Shoulder,41.9,-87.71,1
19:00,Hazard,On Shoulder,41.9,-87.7,2
19:00,Hazard,On Shoulder,41.9,-87.69,3
19:00,Hazard,On Shoulder,41.9,-87.68,2
19:00,Hazard,On Shoulder,41.9,-87.67,4
19:00,Hazard,On Shoulder,41.9,-87.66,161
19:00,Hazard,On Shoulder,41.9,-87.65,6
19:00,Hazard,On Shoulder,41.9,-87.64,2
19:00,Hazard,On Shoulder,41.9,-87.63,3
19:00,Hazard,On Shoulder,41.9,-87.62,63
19:00,Hazard,On Shoulder,41.91,-87.8,1
19:00,Hazard,On Shoulder,41.91,-87.77,1
19:00,Hazard,On Shoulder,41.91,-87.76,1
19:00,Hazard,On Shoulder,41.91,-87.75,1
19:00,Hazard,On Shoulder,41.91,-87.74,1
19:00,Hazard,On Shoulder,41.91,-87.72,1
19:00,Hazard,On Shoulder,41.91,-87.7,4
19:00,Hazard,On Shoulder,41.91,-87.69,3
19:00,Hazard,On Shoulder,41.91,-87.68,3
19:00,Hazard,On Shoulder,41.91,-87.67,61
19:00,Hazard,On Shoulder,41.91,-87.66,111
19:00,Hazard,On Shoulder,41.91,-87.65,4
19:00,Hazard,On Shoulder,41.91,-87.64,2
19:00,Hazard,On Shoulder,41.91,-87.63,27
19:00,Hazard,On Shoulder,41.91,-87.62,8
19:00,Hazard,On Shoulder,41.92,-87.81,1
19:00,Hazard,On Shoulder,41.92,-87.78,2
19:00,Hazard,On Shoulder,41.92,-87.77,2
19:00,Hazard,On Shoulder,41.92,-87.7,1
19:00,Hazard,On Shoulder,41.92,-87.68,75
19:00,Hazard,On Shoulder,41.92,-87.67,130
19:00,Hazard,On Shoulder,41.92,-87.66,1
19:00,Hazard,On Shoulder,41.92,-87.65,1
19:00,Hazard,On Shoulder,41.92,-87.64,1
19:00,Hazard,On Shoulder,41.92,-87.63,45
19:00,Hazard,On Shoulder,41.93,-87.81,1
19:00,Hazard,On Shoulder,41.93,-87.79,1
19:00,Hazard,On Shoulder,41.93,-87.74,2
19:00,Hazard,On Shoulder,41.93,-87.73,1
19:00,Hazard,On Shoulder,41.93,-87.72,1
19:00,Hazard,On Shoulder,41.93,-87.7,70
19:00,Hazard,On Shoulder,41.93,-87.69,113
19:00,Hazard,On Shoulder,41.93,-87.68,14
19:00,Hazard,On Shoulder,41.93,-87.67,2
19:00,Hazard,On Shoulder,41.93,-87.66,1
19:00,Hazard,On Shoulder,41.93,-87.65,2
19:00,Hazard,On Shoulder,41.93,-87.64,1
19:00,Hazard,On Shoulder,41.93,-87.63,40
19:00,Hazard,On Shoulder,41.94,-87.84,1
19:00,Hazard,On Shoulder,41.94,-87.82,1
19:00,Hazard,On Shoulder,41.94,-87.75,2
19:00,Hazard,On Shoulder,41.94,-87.74,1
19:00,Hazard,On Shoulder,41.94,-87.73,2
19:00,Hazard,On Shoulder,41.94,-87.72,47
19:00,Hazard,On Shoulder,41.94,-87.71,129
19:00,Hazard,On Shoulder,41.94,-87.7,63
19:00,Hazard,On Shoulder,41.94,-87.69,1
19:00,Hazard,On Shoulder,41.94,-87.68,1
19:00,Hazard,On Shoulder,41.94,-87.67,3
19:00,Hazard,On Shoulder,41.94,-87.66,5
19:00,Hazard,On Shoulder,41.94,-87.64,23
19:00,Hazard,On Shoulder,41.94,-87.63,18
19:00,Hazard,On Shoulder,41.95,-87.9,3
19:00,Hazard,On Shoulder,41.95,-87.89,1
19:00,Hazard,On Shoulder,41.95,-87.84,2
19:00,Hazard,On Shoulder,41.95,-87.81,1
19:00,Hazard,On Shoulder,41.95,-87.79,1
19:00,Hazard,On Shoulder,41.95,-87.75,4
19:00,Hazard,On Shoulder,41.95,-87.74,2
19:00,Hazard,On Shoulder,41.95,-87.73,100
19:00,Hazard,On Shoulder,41.95,-87.72,133
19:00,Hazard,On Shoulder,41.95,-87.71,2
19:00,Hazard,On Shoulder,41.95,-87.7,2
19:00,Hazard,On Shoulder,41.95,-87.68,3
19:00,Hazard,On Shoulder,41.95,-87.67,1
19:00,Hazard,On Shoulder,41.95,-87.66,2
19:00,Hazard,On Shoulder,41.95,-87.65,4
19:00,Hazard,On Shoulder,41.95,-87.64,21
19:00,Hazard,On Shoulder,41.96,-87.93,1
19:00,Hazard,On Shoulder,41.96,-87.92,1
19:00,Hazard,On Shoulder,41.96,-87.89,11
19:00,Hazard,On Shoulder,41.96,-87.88,20
19:00,Hazard,On Shoulder,41.96,-87.84,1
19:00,Hazard,On Shoulder,41.96,-87.79,1
19:00,Hazard,On Shoulder,41.96,-87.75,90
19:00,Hazard,On Shoulder,41.96,-87.74,157
19:00,Hazard,On Shoulder,41.96,-87.73,17
19:00,Hazard,On Shoulder,41.96,-87.72,1
19:00,Hazard,On Shoulder,41.96,-87.69,1
19:00,Hazard,On Shoulder,41.96,-87.67,2
19:00,Hazard,On Shoulder,41.96,-87.65,12
19:00,Hazard,On Shoulder,41.96,-87.64,1
19:00,Hazard,On Shoulder,41.97,-87.77,48
19:00,Hazard,On Shoulder,41.97,-87.76,99
19:00,Hazard,On Shoulder,41.97,-87.75,168
19:00,Hazard,On Shoulder,41.97,-87.73,1
19:00,Hazard,On Shoulder,41.97,-87.72,1
19:00,Hazard,On Shoulder,41.97,-87.71,1
19:00,Hazard,On Shoulder,41.97,-87.7,2
19:00,Hazard,On Shoulder,41.97,-87.69,2
19:00,Hazard,On Shoulder,41.97,-87.67,6
19:00,Hazard,On Shoulder,41.97,-87.66,1
19:00,Hazard,On Shoulder,41.97,-87.65,13
19:00,Hazard,On Shoulder,41.98,-87.9,9
19:00,Hazard,On Shoulder,41.98,-87.89,12
19:00,Hazard,On Shoulder,41.98,-87.88,57
19:00,Hazard,On Shoulder,41.98,-87.85,6
19:00,Hazard,On Shoulder,41.98,-87.84,56
19:00,Hazard,On Shoulder,41.98,-87.83,83
19:00,Hazard,On Shoulder,41.98,-87.82,40
19:00,Hazard,On Shoulder,41.98,-87.81,72
19:00,Hazard,On Shoulder,41.98,-87.8,76
19:00,Hazard,On Shoulder,41.98,-87.79,88
19:00,Hazard,On Shoulder,41.98,-87.78,109
19:00,Hazard,On Shoulder,41.98,-87.77,58
19:00,Hazard,On Shoulder,41.98,-87.75,139
19:00,Hazard,On Shoulder,41.98,-87.74,2
19:00,Hazard,On Shoulder,41.98,-87.73,2
19:00,Hazard,On Shoulder,41.98,-87.72,1
19:00,Hazard,On Shoulder,41.98,-87.71,2
19:00,Hazard,On Shoulder,41.98,-87.7,1
19:00,Hazard,On Shoulder,41.98,-87.69,3
19:00,Hazard,On Shoulder,41.98,-87.68,3
19:00,Hazard,On Shoulder,41.98,-87.67,2
19:00,Hazard,On Shoulder,41.98,-87.66,2
19:00,Hazard,On Shoulder,41.98,-87.65,18
19:00,Hazard,On Shoulder,41.99,-87.88,23
19:00,Hazard,On Shoulder,41.99,-87.84,2
19:00,Hazard,On Shoulder,41.99,-87.8,1
19:00,Hazard,On Shoulder,41.99,-87.76,2
19:00,Hazard,On Shoulder,41.99,-87.75,92
19:00,Hazard,On Shoulder,41.99,-87.74,3
19:00,Hazard,On Shoulder,41.99,-87.73,2
19:00,Hazard,On Shoulder,41.99,-87.72,1
19:00,Hazard,On Shoulder,41.99,-87.71,2
19:00,Hazard,On Shoulder,41.99,-87.7,1
19:00,Hazard,On Shoulder,41.99,-87.69,6
19:00,Hazard,On Shoulder,41.99,-87.68,1
19:00,Hazard,On Shoulder,41.99,-87.67,4
19:00,Hazard,On Shoulder,41.99,-87.66,30
19:00,Hazard,On Shoulder,41.99,-87.65,4
19:00,Hazard,On Shoulder,42.0,-87.82,1
19:00,Hazard,On Shoulder,42.0,-87.78,5
19:00,Hazard,On Shoulder,42.0,-87.77,1
19:00,Hazard,On Shoulder,42.0,-87.74,2
19:00,Hazard,On Shoulder,42.0,-87.73,2
19:00,Hazard,On Shoulder,42.0,-87.72,1
19:00,Hazard,On Shoulder,42.0,-87.7,1
19:00,Hazard,On Shoulder,42.0,-87.69,1
19:00,Hazard,On Shoulder,42.0,-87.68,2
19:00,Hazard,On Shoulder,42.0,-87.67,1
19:00,Hazard,On Shoulder,42.0,-87.66,4
19:00,Hazard,On Shoulder,42.01,-87.7,1
19:00,Hazard,On Shoulder,42.01,-87.66,1
19:00,Hazard,On Shoulder,42.02,-87.69,1
19:00,Hazard,On Shoulder,42.02,-87.68,1
19:00,Hazard,On Shoulder,42.02,-87.67,3
19:00,Hazard,Unclassified,41.68,-87.64,1
19:00,Hazard,Unclassified,41.72,-87.68,2
19:00,Hazard,Unclassified,41.72,-87.6,4
19:00,Hazard,Unclassified,41.72,-87.59,2
19:00,Hazard,Unclassified,41.73,-87.62,2
19:00,Hazard,Unclassified,41.74,-87.57,6
19:00,Hazard,Unclassified,41.75,-87.68,1
19:00,Hazard,Unclassified,41.75,-87.67,12
19:00,Hazard,Unclassified,41.75,-87.66,2
19:00,Hazard,Unclassified,41.75,-87.65,8
19:00,Hazard,Unclassified,41.75,-87.63,8
19:00,Hazard,Unclassified,41.76,-87.63,2
19:00,Hazard,Unclassified,41.77,-87.63,7
19:00,Hazard,Unclassified,41.78,-87.63,4
19:00,Hazard,Unclassified,41.79,-87.68,2
19:00,Hazard,Unclassified,41.79,-87.63,5
19:00,Hazard,Unclassified,41.8,-87.79,2
19:00,Hazard,Unclassified,41.8,-87.7,1
19:00,Hazard,Unclassified,41.81,-87.63,5
19:00,Hazard,Unclassified,41.83,-87.63,6
19:00,Hazard,Unclassified,41.84,-87.68,2
19:00,Hazard,Unclassified,41.84,-87.63,1
19:00,Hazard,Unclassified,41.85,-87.62,1
19:00,Hazard,Unclassified,41.85,-87.61,9
19:00,Hazard,Unclassified,41.86,-87.74,2
19:00,Hazard,Unclassified,41.86,-87.62,11
19:00,Hazard,Unclassified,41.87,-87.73,1
19:00,Hazard,Unclassified,41.87,-87.72,1
19:00,Hazard,Unclassified,41.87,-87.71,1
19:00,Hazard,Unclassified,41.87,-87.64,1
19:00,Hazard,Unclassified,41.87,-87.63,1
19:00,Hazard,Unclassified,41.88,-87.68,1
19:00,Hazard,Unclassified,41.88,-87.62,8
19:00,Hazard,Unclassified,41.9,-87.66,1
19:00,Hazard,Unclassified,41.9,-87.62,8
19:00,Hazard,Unclassified,41.91,-87.65,4
19:00,Hazard,Unclassified,41.91,-87.63,7
19:00,Hazard,Unclassified,41.92,-87.63,2
19:00,Hazard,Unclassified,41.93,-87.77,1
19:00,Hazard,Unclassified,41.93,-87.69,1
19:00,Hazard,Unclassified,41.93,-87.63,8
19:00,Hazard,Unclassified,41.94,-87.9,1
19:00,Hazard,Unclassified,41.94,-87.64,5
19:00,Hazard,Unclassified,41.95,-87.85,1
19:00,Hazard,Unclassified,41.95,-87.64,5
19:00,Hazard,Unclassified,41.96,-87.88,1
19:00,Hazard,Unclassified,41.97,-87.85,2
19:00,Hazard,Unclassified,41.97,-87.83,2
19:00,Hazard,Unclassified,41.97,-87.82,2
19:00,Hazard,Unclassified,41.97,-87.81,8
19:00,Hazard,Unclassified,41.98,-87.9,1
19:00,Hazard,Unclassified,41.98,-87.82,11
19:00,Hazard,Unclassified,41.98,-87.81,6
19:00,Hazard,Unclassified,41.98,-87.72,1
19:00,Hazard,Unclassified,41.98,-87.67,10
19:00,Hazard,Unclassified,41.98,-87.66,5
19:00,Hazard,Unclassified,41.98,-87.65,13
19:00,Hazard,Unclassified,41.99,-87.82,7
19:00,Hazard,Unclassified,41.99,-87.81,4
19:00,Hazard,Unclassified,41.99,-87.76,1
19:00,Hazard,Unclassified,42.0,-87.82,6
19:00,Hazard,Unclassified,42.0,-87.81,3
19:00,Hazard,Weather,41.65,-87.58,2
19:00,Hazard,Weather,41.66,-87.59,2
19:00,Hazard,Weather,41.67,-87.6,1
19:00,Hazard,Weather,41.68,-87.68,2
19:00,Hazard,Weather,41.68,-87.6,1
19:00,Hazard,Weather,41.69,-87.68,2
19:00,Hazard,Weather,41.69,-87.6,7
19:00,Hazard,Weather,41.7,-87.66,1
19:00,Hazard,Weather,41.7,-87.6,1
19:00,Hazard,Weather,41.7,-87.59,4
19:00,Hazard,Weather,41.71,-87.66,1
19:00,Hazard,Weather,41.71,-87.61,3
19:00,Hazard,Weather,41.71,-87.59,3
19:00,Hazard,Weather,41.71,-87.58,2
19:00,Hazard,Weather,41.72,-87.67,1
19:00,Hazard,Weather,41.72,-87.63,1
19:00,Hazard,Weather,41.72,-87.62,1
19:00,Hazard,Weather,41.72,-87.61,1
19:00,Hazard,Weather,41.73,-87.68,1
19:00,Hazard,Weather,41.73,-87.66,1
19:00,Hazard,Weather,41.73,-87.63,1
19:00,Hazard,Weather,41.73,-87.62,2
19:00,Hazard,Weather,41.74,-87.63,5
19:00,Hazard,Weather,41.74,-87.61,1
19:00,Hazard,Weather,41.74,-87.59,1
19:00,Hazard,Weather,41.75,-87.7,1
19:00,Hazard,Weather,41.75,-87.63,1
19:00,Hazard,Weather,41.75,-87.62,1
19:00,Hazard,Weather,41.76,-87.68,1
19:00,Hazard,Weather,41.76,-87.67,1
19:00,Hazard,Weather,41.76,-87.65,2
19:00,Hazard,Weather,41.76,-87.63,3
19:00,Hazard,Weather,41.76,-87.6,2
19:00,Hazard,Weather,41.77,-87.69,1
19:00,Hazard,Weather,41.77,-87.68,1
19:00,Hazard,Weather,41.77,-87.63,3
19:00,Hazard,Weather,41.77,-87.61,1
19:00,Hazard,Weather,41.77,-87.57,1
19:00,Hazard,Weather,41.78,-87.72,1
19:00,Hazard,Weather,41.78,-87.69,1
19:00,Hazard,Weather,41.78,-87.63,7
19:00,Hazard,Weather,41.78,-87.58,1
19:00,Hazard,Weather,41.79,-87.75,1
19:00,Hazard,Weather,41.79,-87.74,1
19:00,Hazard,Weather,41.79,-87.7,1
19:00,Hazard,Weather,41.79,-87.63,4
19:00,Hazard,Weather,41.79,-87.61,1
19:00,Hazard,Weather,41.79,-87.59,1
19:00,Hazard,Weather,41.8,-87.74,1
19:00,Hazard,Weather,41.8,-87.72,1
19:00,Hazard,Weather,41.8,-87.68,1
19:00,Hazard,Weather,41.8,-87.6,1
19:00,Hazard,Weather,41.81,-87.68,1
19:00,Hazard,Weather,41.81,-87.63,3
19:00,Hazard,Weather,41.82,-87.74,2
19:00,Hazard,Weather,41.82,-87.73,1
19:00,Hazard,Weather,41.82,-87.68,3
19:00,Hazard,Weather,41.82,-87.67,2
19:00,Hazard,Weather,41.82,-87.63,1
19:00,Hazard,Weather,41.83,-87.72,1
19:00,Hazard,Weather,41.83,-87.71,2
19:00,Hazard,Weather,41.83,-87.7,3
19:00,Hazard,Weather,41.83,-87.69,3
19:00,Hazard,Weather,41.83,-87.68,3
19:00,Hazard,Weather,41.83,-87.66,1
19:00,Hazard,Weather,41.83,-87.65,2
19:00,Hazard,Weather,41.83,-87.63,1
19:00,Hazard,Weather,41.84,-87.74,1
19:00,Hazard,Weather,41.84,-87.71,1
19:00,Hazard,Weather,41.84,-87.69,3
19:00,Hazard,Weather,41.84,-87.67,1
19:00,Hazard,Weather,41.84,-87.66,4
19:00,Hazard,Weather,41.84,-87.65,1
19:00,Hazard,Weather,41.84,-87.63,2
19:00,Hazard,Weather,41.84,-87.61,1
19:00,Hazard,Weather,41.85,-87.68,4
19:00,Hazard,Weather,41.85,-87.67,1
19:00,Hazard,Weather,41.85,-87.65,5
19:00,Hazard,Weather,41.85,-87.64,5
19:00,Hazard,Weather,41.85,-87.63,1
19:00,Hazard,Weather,41.86,-87.71,1
19:00,Hazard,Weather,41.86,-87.7,3
19:00,Hazard,Weather,41.86,-87.69,2
19:00,Hazard,Weather,41.86,-87.67,2
19:00,Hazard,Weather,41.86,-87.66,1
19:00,Hazard,Weather,41.86,-87.64,3
19:00,Hazard,Weather,41.86,-87.62,3
19:00,Hazard,Weather,41.87,-87.78,1
19:00,Hazard,Weather,41.87,-87.77,1
19:00,Hazard,Weather,41.87,-87.75,2
19:00,Hazard,Weather,41.87,-87.74,1
19:00,Hazard,Weather,41.87,-87.73,1
19:00,Hazard,Weather,41.87,-87.72,2
19:00,Hazard,Weather,41.87,-87.71,1
19:00,Hazard,Weather,41.87,-87.69,3
19:00,Hazard,Weather,41.87,-87.68,4
19:00,Hazard,Weather,41.87,-87.65,1
19:00,Hazard,Weather,41.87,-87.64,1
19:00,Hazard,Weather,41.87,-87.62,1
19:00,Hazard,Weather,41.88,-87.72,3
19:00,Hazard,Weather,41.88,-87.71,4
19:00,Hazard,Weather,41.88,-87.7,1
19:00,Hazard,Weather,41.88,-87.69,7
19:00,Hazard,Weather,41.88,-87.68,1
19:00,Hazard,Weather,41.88,-87.67,2
19:00,Hazard,Weather,41.88,-87.66,2
19:00,Hazard,Weather,41.88,-87.65,1
19:00,Hazard,Weather,41.88,-87.63,2
19:00,Hazard,Weather,41.89,-87.69,3
19:00,Hazard,Weather,41.89,-87.66,1
19:00,Hazard,Weather,41.89,-87.65,4
19:00,Hazard,Weather,41.89,-87.64,1
19:00,Hazard,Weather,41.89,-87.63,3
19:00,Hazard,Weather,41.89,-87.62,3
19:00,Hazard,Weather,41.89,-87.61,2
19:00,Hazard,Weather,41.9,-87.72,1
19:00,Hazard,Weather,41.9,-87.71,1
19:00,Hazard,Weather,41.9,-87.69,1
19:00,Hazard,Weather,41.9,-87.68,1
19:00,Hazard,Weather,41.9,-87.67,1
19:00,Hazard,Weather,41.9,-87.66,5
19:00,Hazard,Weather,41.9,-87.65,1
19:00,Hazard,Weather,41.9,-87.64,1
19:00,Hazard,Weather,41.9,-87.63,2
19:00,Hazard,Weather,41.9,-87.62,3
19:00,Hazard,Weather,41.91,-87.77,1
19:00,Hazard,Weather,41.91,-87.75,1
19:00,Hazard,Weather,41.91,-87.7,1
19:00,Hazard,Weather,41.91,-87.68,1
19:00,Hazard,Weather,41.91,-87.67,2
19:00,Hazard,Weather,41.91,-87.66,3
19:00,Hazard,Weather,41.91,-87.64,1
19:00,Hazard,Weather,41.91,-87.63,4
19:00,Hazard,Weather,41.92,-87.75,1
19:00,Hazard,Weather,41.92,-87.74,1
19:00,Hazard,Weather,41.92,-87.71,1
19:00,Hazard,Weather,41.92,-87.69,1
19:00,Hazard,Weather,41.92,-87.67,2
19:00,Hazard,Weather,41.92,-87.66,1
19:00,Hazard,Weather,41.92,-87.65,1
19:00,Hazard,Weather,41.92,-87.64,1
19:00,Hazard,Weather,41.92,-87.63,6
19:00,Hazard,Weather,41.93,-87.7,1
19:00,Hazard,Weather,41.93,-87.69,2
19:00,Hazard,Weather,41.93,-87.68,3
19:00,Hazard,Weather,41.93,-87.66,1
19:00,Hazard,Weather,41.93,-87.65,2
19:00,Hazard,Weather,41.93,-87.64,2
19:00,Hazard,Weather,41.93,-87.63,6
19:00,Hazard,Weather,41.94,-87.84,1
19:00,Hazard,Weather,41.94,-87.81,2
19:00,Hazard,Weather,41.94,-87.74,3
19:00,Hazard,Weather,41.94,-87.7,2
19:00,Hazard,Weather,41.94,-87.69,1
19:00,Hazard,Weather,41.94,-87.68,1
19:00,Hazard,Weather,41.94,-87.66,2
19:00,Hazard,Weather,41.94,-87.63,1
19:00,Hazard,Weather,41.95,-87.8,1
19:00,Hazard,Weather,41.95,-87.73,1
19:00,Hazard,Weather,41.95,-87.68,1
19:00,Hazard,Weather,41.95,-87.67,1
19:00,Hazard,Weather,41.95,-87.66,1
19:00,Hazard,Weather,41.95,-87.65,1
19:00,Hazard,Weather,41.95,-87.64,3
19:00,Hazard,Weather,41.96,-87.79,1
19:00,Hazard,Weather,41.96,-87.76,1
19:00,Hazard,Weather,41.96,-87.74,1
19:00,Hazard,Weather,41.96,-87.69,1
19:00,Hazard,Weather,41.96,-87.67,1
19:00,Hazard,Weather,41.96,-87.65,5
19:00,Hazard,Weather,41.97,-87.76,1
19:00,Hazard,Weather,41.97,-87.75,2
19:00,Hazard,Weather,41.97,-87.71,1
19:00,Hazard,Weather,41.97,-87.68,1
19:00,Hazard,Weather,41.97,-87.65,4
19:00,Hazard,Weather,41.98,-87.88,1
19:00,Hazard,Weather,41.98,-87.81,1
19:00,Hazard,Weather,41.98,-87.8,1
19:00,Hazard,Weather,41.98,-87.79,1
19:00,Hazard,Weather,41.98,-87.76,1
19:00,Hazard,Weather,41.98,-87.75,1
19:00,Hazard,Weather,41.98,-87.69,1
19:00,Hazard,Weather,41.98,-87.68,1
19:00,Hazard,Weather,41.98,-87.67,2
19:00,Hazard,Weather,41.98,-87.66,2
19:00,Hazard,Weather,41.99,-87.88,2
19:00,Hazard,Weather,41.99,-87.8,1
19:00,Hazard,Weather,41.99,-87.79,1
19:00,Hazard,Weather,41.99,-87.78,1
19:00,Hazard,Weather,41.99,-87.73,1
19:00,Hazard,Weather,41.99,-87.72,1
19:00,Hazard,Weather,41.99,-87.71,2
19:00,Hazard,Weather,41.99,-87.7,2
19:00,Hazard,Weather,41.99,-87.67,1
19:00,Hazard,Weather,41.99,-87.65,1
19:00,Hazard,Weather,42.0,-87.77,1
19:00,Hazard,Weather,42.0,-87.68,2
19:00,Hazard,Weather,42.0,-87.67,1
19:00,Hazard,Weather,42.0,-87.66,1
19:00,Hazard,Weather,42.01,-87.7,1
19:00,Hazard,Weather,42.01,-87.69,2
19:00,Hazard,Weather,42.01,-87.68,1
19:00,Hazard,Weather,42.02,-87.68,1
19:00,Jam,Heavy Traffic,41.65,-87.58,7
19:00,Jam,Heavy Traffic,41.66,-87.59,24
19:00,Jam,Heavy Traffic,41.66,-87.58,1
19:00,Jam,Heavy Traffic,41.66,-87.57,8
19:00,Jam,Heavy Traffic,41.67,-87.6,17
19:00,Jam,Heavy Traffic,41.67,-87.59,7
19:00,Jam,Heavy Traffic,41.68,-87.7,1
19:00,Jam,Heavy Traffic,41.68,-87.6,21
19:00,Jam,Heavy Traffic,41.69,-87.72,2
19:00,Jam,Heavy Traffic,41.69,-87.69,3
19:00,Jam,Heavy Traffic,41.69,-87.67,6
19:00,Jam,Heavy Traffic,41.69,-87.66,6
19:00,Jam,Heavy Traffic,41.69,-87.6,45
19:00,Jam,Heavy Traffic,41.7,-87.65,1
19:00,Jam,Heavy Traffic,41.7,-87.6,19
19:00,Jam,Heavy Traffic,41.7,-87.59,27
19:00,Jam,Heavy Traffic,41.71,-87.68,3
19:00,Jam,Heavy Traffic,41.71,-87.67,2
19:00,Jam,Heavy Traffic,41.71,-87.66,8
19:00,Jam,Heavy Traffic,41.71,-87.65,11
19:00,Jam,Heavy Traffic,41.71,-87.64,9
19:00,Jam,Heavy Traffic,41.71,-87.63,3
19:00,Jam,Heavy Traffic,41.71,-87.62,38
19:00,Jam,Heavy Traffic,41.71,-87.61,30
19:00,Jam,Heavy Traffic,41.71,-87.6,49
19:00,Jam,Heavy Traffic,41.71,-87.59,32
19:00,Jam,Heavy Traffic,41.72,-87.68,3
19:00,Jam,Heavy Traffic,41.72,-87.67,3
19:00,Jam,Heavy Traffic,41.72,-87.66,11
19:00,Jam,Heavy Traffic,41.72,-87.65,2
19:00,Jam,Heavy Traffic,41.72,-87.64,15
19:00,Jam,Heavy Traffic,41.72,-87.63,14
19:00,Jam,Heavy Traffic,41.72,-87.62,69
19:00,Jam,Heavy Traffic,41.72,-87.59,2
19:00,Jam,Heavy Traffic,41.72,-87.58,8
19:00,Jam,Heavy Traffic,41.73,-87.68,1
19:00,Jam,Heavy Traffic,41.73,-87.63,3
19:00,Jam,Heavy Traffic,41.73,-87.62,65
19:00,Jam,Heavy Traffic,41.73,-87.59,3
19:00,Jam,Heavy Traffic,41.73,-87.56,1
19:00,Jam,Heavy Traffic,41.74,-87.74,5
19:00,Jam,Heavy Traffic,41.74,-87.73,1
19:00,Jam,Heavy Traffic,41.74,-87.72,3
19:00,Jam,Heavy Traffic,41.74,-87.71,6
19:00,Jam,Heavy Traffic,41.74,-87.7,1
19:00,Jam,Heavy Traffic,41.74,-87.69,1
19:00,Jam,Heavy Traffic,41.74,-87.68,1
19:00,Jam,Heavy Traffic,41.74,-87.67,8
19:00,Jam,Heavy Traffic,41.74,-87.66,2
19:00,Jam,Heavy Traffic,41.74,-87.65,1
19:00,Jam,Heavy Traffic,41.74,-87.63,51
19:00,Jam,Heavy Traffic,41.74,-87.62,16
19:00,Jam,Heavy Traffic,41.74,-87.57,4
19:00,Jam,Heavy Traffic,41.75,-87.74,7
19:00,Jam,Heavy Traffic,41.75,-87.73,1
19:00,Jam,Heavy Traffic,41.75,-87.71,5
19:00,Jam,Heavy Traffic,41.75,-87.7,5
19:00,Jam,Heavy Traffic,41.75,-87.66,2
19:00,Jam,Heavy Traffic,41.75,-87.65,1
19:00,Jam,Heavy Traffic,41.75,-87.64,11
19:00,Jam,Heavy Traffic,41.75,-87.63,66
19:00,Jam,Heavy Traffic,41.75,-87.62,11
19:00,Jam,Heavy Traffic,41.75,-87.59,2
19:00,Jam,Heavy Traffic,41.75,-87.58,2
19:00,Jam,Heavy Traffic,41.76,-87.8,3
19:00,Jam,Heavy Traffic,41.76,-87.72,1
19:00,Jam,Heavy Traffic,41.76,-87.7,2
19:00,Jam,Heavy Traffic,41.76,-87.69,1
19:00,Jam,Heavy Traffic,41.76,-87.68,3
19:00,Jam,Heavy Traffic,41.76,-87.66,1
19:00,Jam,Heavy Traffic,41.76,-87.64,3
19:00,Jam,Heavy Traffic,41.76,-87.63,98
19:00,Jam,Heavy Traffic,41.76,-87.62,4
19:00,Jam,Heavy Traffic,41.76,-87.6,1
19:00,Jam,Heavy Traffic,41.76,-87.59,4
19:00,Jam,Heavy Traffic,41.77,-87.74,3
19:00,Jam,Heavy Traffic,41.77,-87.73,1
19:00,Jam,Heavy Traffic,41.77,-87.72,1
19:00,Jam,Heavy Traffic,41.77,-87.71,1
19:00,Jam,Heavy Traffic,41.77,-87.7,3
19:00,Jam,Heavy Traffic,41.77,-87.68,3
19:00,Jam,Heavy Traffic,41.77,-87.66,2
19:00,Jam,Heavy Traffic,41.77,-87.64,3
19:00,Jam,Heavy Traffic,41.77,-87.63,104
19:00,Jam,Heavy Traffic,41.77,-87.62,5
19:00,Jam,Heavy Traffic,41.77,-87.61,2
19:00,Jam,Heavy Traffic,41.77,-87.59,3
19:00,Jam,Heavy Traffic,41.77,-87.57,1
19:00,Jam,Heavy Traffic,41.78,-87.8,10
19:00,Jam,Heavy Traffic,41.78,-87.78,1
